song_name,genre,target_mood,uri
Alive (with Offset & 2 Chainz),RnB,Energized,spotify:track:7w8SYlPLA9bqj7vRHvYNDz
X (with 2 Chainz & Saudi),RnB,Energized,spotify:track:4iEpZuwhEuoilKaZjXQPbF
Fake Love,RnB,Energized,spotify:track:6NMNgWgEAzde5M8U3lc6FN
Milf Next Door,RnB,Calm,spotify:track:3SRSbM3x0zejDu1trm5MPY
Strange Clouds (feat. Lil Wayne),RnB,Energized,spotify:track:0yQw3d0iQDjMrxaVHFv77J
Loud,RnB,Happy,spotify:track:5aQmsZCESbhasWW5VARdS8
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",RnB,Energized,spotify:track:53dUsHPehH9DtFMpoFE146
Caillou,RnB,Energized,spotify:track:5Pe6fsIqNhpuj5daqodpO3
Narcos,RnB,Energized,spotify:track:0wbnC9AUenxp613TYaJsGK
Walk It Talk It,RnB,Energized,spotify:track:6n4U3TlzUGhdSFbUUhTvLP
All Night,RnB,Energized,spotify:track:2e0cr3SmqCR6Ow6zVCs6pj
Who Dat Boy (feat. A$AP Rocky),RnB,Calm,spotify:track:21yRtB6B8EMounImAfHRCP
"Psycho, Pt. 2",RnB,Calm,spotify:track:26OhjtaTamFocE08t83ml6
D Rose,RnB,Energized,spotify:track:1fEl5TPKRJAsuP6TqZ23hB
Psycho (feat. Ty Dolla $ign),RnB,Calm,spotify:track:65NwOZqoXny4JxqAPlfxRF
Look Alive (feat. Drake),RnB,Energized,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL
"King's Dead (with Kendrick Lamar, Future & James Blake)",RnB,Energized,spotify:track:51rXHuKN8Loc4sUlKPODgH
changes,RnB,Calm,spotify:track:7AFASza1mXqntmGtbxXprO
Dat $tick,RnB,Energized,spotify:track:4bdJHQp90ymjEIkkYhcENB
Powerglide (feat. Juicy J),RnB,Energized,spotify:track:2yUbCEiaolfSMluDo9RMmG
Rubbin off the Paint,RnB,Energized,spotify:track:1QRJb5VY3sIkCKcTuIKCrk
Ice Tray,RnB,Energized,spotify:track:3wdfLVUhmX64lIyWIIEW8s
Nowadays (feat. Landon Cube),RnB,Energized,spotify:track:2u7mxWSeoqTXndK5e08jMp
Turn Down for What,RnB,Happy,spotify:track:67awxiNHNyjMXhVgsHuIrs
Trndsttr (feat. M. Maggie) - Lucian Remix,RnB,Calm,spotify:track:5LZQ5s0kRZS9nBSd1xLK7U
I Got Top in Bikini Bottom (feat. Kg Smokey),RnB,Energized,spotify:track:6sVzBgMyV7AmZ3BsDQsRLB
Yikes!,RnB,Calm,spotify:track:0GSUry7Qw9ofdMV9RfvMFC
Bigfoot - Original Mix,RnB,Happy,spotify:track:27C6PpvchM4PfWoh5w5eQm
Everyday,RnB,Energized,spotify:track:4EAV2cKiqKP5UPZmY6dejk
FRIENDS,RnB,Happy,spotify:track:08bNPGLD8AhKpnnERrAc6G
My Nigga,RnB,Energized,spotify:track:02pf9lLM8Nb8l4u4ts1GWb
Plug Walk,RnB,Calm,spotify:track:6mAz8D1TmlTuef90dbNIiZ
Money and the Power,RnB,Happy,spotify:track:20j9HwjFfdgYc5JBovDxLR
Hmmm Unexpected,RnB,Energized,spotify:track:4u92ha6OK0urUnkT2OuxPr
Do The John Wall,RnB,Happy,spotify:track:7FFqcNFMdRjWYE9PfN4Zu7
JAPAN,RnB,Energized,spotify:track:4lTiuD1DwBKo4L7wqMkD7C
A$AP Forever (feat. Moby),RnB,Happy,spotify:track:1YmF9PvLhIISIANoMLIYGq
Watch (feat. Lil Uzi Vert & Kanye West),RnB,Energized,spotify:track:3DoBTwfr8yi2LN08SBpFkN
Spoil My Night (feat. Swae Lee),RnB,Happy,spotify:track:5VuxWXbt7XENQCtE9TzpTv
Wanted You (feat. Lil Uzi Vert),RnB,Energized,spotify:track:790MhTXPFrYkrqCKvpg4t1
Murder On My Mind,RnB,Energized,spotify:track:3bgBu7FeF4YS3o7fTn19vF
Freaky Friday (feat. Chris Brown),RnB,Energized,spotify:track:10Igtw8bSDyyFs7KIsKngZ
Nice For What,RnB,Energized,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN
Dead Kitties Make Me So Depressed,RnB,Calm,spotify:track:3SuiIOuKEpRLcomdM2A9t9
Esskeetit,RnB,Energized,spotify:track:44KKhCyI0BGS6LvVyDqJtH
Hate Bein' Sober,RnB,Energized,spotify:track:3SuzCeGoNOWmbWOoDMou0B
Yes Indeed,RnB,Energized,spotify:track:1wsf1YFQSYND45y0GzJmf7
Body,RnB,Energized,spotify:track:43V1z6QToNNWNldV4FEG6r
1942 (feat. Yo Gotti & YBN Nahmir),RnB,Energized,spotify:track:794QVQtFNy7hvtjQP1keQd
Pineapple (feat. Gucci Mane & Quavo),RnB,Energized,spotify:track:2R7Gn3cjnPaVO0Oj8nsTDP
Guatemala - From Swaecation,RnB,Energized,spotify:track:0TCnOEVeLQMXOUrpPlM7uY
Creeping (feat. Rich the Kid),RnB,Energized,spotify:track:7ms3VzLTfr7fXNOqA4Mkx9
Clout (feat. 21 Savage),RnB,Energized,spotify:track:1u0CD4fcBUB1xrG9fNgejh
Outside Today,RnB,Energized,spotify:track:5PIfH6BzcmH04RDmtzF0BN
Shoota (feat. Lil Uzi Vert),RnB,Energized,spotify:track:2BJSMvOGABRxokHKB0OI8i
Jettski Grizzley (feat. Lil Pump),RnB,Energized,spotify:track:2VKf0WEOpq06JE5PTNr9wa
All Girls Are The Same,RnB,Calm,spotify:track:3H2JThgdBxezwj1wwafQS8
Champion (feat. Travis Scott),RnB,Happy,spotify:track:6nO3tr47nr2P7f3hXb8JIo
Lucid Dreams,RnB,Calm,spotify:track:0X8DcetL926BYiPJYstJTc
Gucci Flip Flops (feat. Lil Yachty),RnB,Energized,spotify:track:042nVrQvpEVrsrW6yeeHB2
Praise The Lord (Da Shine) (feat. Skepta),RnB,Energized,spotify:track:7ycWLEP1GsNjVvcjawXz3z
All Mine,RnB,Calm,spotify:track:3qnoOm4fwZPBS116f5hpgF
Yikes,RnB,Happy,spotify:track:2r4JRwcbIeuAzWjH4YXlLs
Taste (feat. Offset),RnB,Energized,spotify:track:5IaHrVsrferBYDm0bDyABy
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",RnB,Calm,spotify:track:2RM4jf1Xa9zPgMGRDiht8O
Jackie Chan,RnB,Energized,spotify:track:4kWO6O1BUXcZmaxitpVUwp
Location,RnB,Calm,spotify:track:152lZdxL1OR0ZMW6KquMif
m.A.A.d city,RnB,Happy,spotify:track:439TlnnznSiBbQbgXiBqAd
Caribou Lou,RnB,Energized,spotify:track:0TFv9Ze93JVuTA1jpLVIbV
Swimming Pools (Drank),RnB,Happy,spotify:track:6REbwUNlppTfcnV4d4ZoZi
SAD!,RnB,Energized,spotify:track:3ee8Jmje8o58CHK66QrVC2
Virtual (Blue Balenciagas),RnB,Energized,spotify:track:792MY19uNkA4SJBqdw5a84
Midsummer Madness,RnB,Calm,spotify:track:0wFmawqundY8rOn9sZUqA6
Moonlight,RnB,Calm,spotify:track:0JP9xo3adEtGSdUEISiszL
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",RnB,Energized,spotify:track:5iJfzXKvQXlYOBtEQhEmpA
Back When I Was Broke,RnB,Energized,spotify:track:44T9i7mYga6MuQfL5XlviD
Nasty Freestyle,RnB,Energized,spotify:track:0PT7nlpo11hYYyfnBgtilT
COOLEST MONKEY IN THE JUNGLE,RnB,Energized,spotify:track:1D23GEeQ32aqLw5ZnY3Ivp
Killamonjaro,RnB,Happy,spotify:track:537l7spEsGg6aWl6Y9eKAs
B.I.D,RnB,Energized,spotify:track:6dnrppGRbt8fie18Lcd9Dd
Elevate,RnB,Calm,spotify:track:4uloft7ZE54WflsuqFmjC7
TATI,RnB,Energized,spotify:track:6kp0inxIexxSiDJfWqq0ZL
Ball For Me (feat. Nicki Minaj),RnB,Calm,spotify:track:6IaieqiCVvsNvEt6Y7yOFa
KOD,RnB,Energized,spotify:track:7yotKA30dwTKNEGomV9ZsI
Jackie Chan,RnB,Calm,spotify:track:6Tb8Fse6LfJ0CRZVlNjHF5
Ballin,RnB,Energized,spotify:track:17N5FdRwJuv3UXQ7MHnbhF
I Know You (feat. Yung Pinch),RnB,Energized,spotify:track:5Cg98kiDYtCEHmjcKD0CJD
92 Explorer,RnB,Energized,spotify:track:1D2L6MefbXon28PzIk9I3r
Wyclef Jean,RnB,Energized,spotify:track:55OdqrG8WLmsYyY1jijD9b
Hopeless Romantic (feat. Swae Lee),RnB,Energized,spotify:track:4uX8Wh4wxpLne11BhoHs5x
Stiff Arm,RnB,Energized,spotify:track:5WJ0Q1zoLCOAtYUuwQhLJ3
Paramedic!,RnB,Energized,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA
Poe'd Up,RnB,Energized,spotify:track:5ZLY4zfrhlx7QOXPjX2mOh
Like A Soccer Mom,RnB,Energized,spotify:track:4bgXEwLBvgVywxVlfaEpEm
Lust,RnB,Energized,spotify:track:7oJrVhiTPZGBXWPwhxjy9S
Bigger Than You (feat. Drake & Quavo),RnB,Calm,spotify:track:5S1IUPueD0xE0vj4zU3nSf
Drug Addicts,RnB,Energized,spotify:track:6tpHfEM8eaETzlPOARYWfZ
Narcos (Trap Instrumental),RnB,Happy,spotify:track:4kPSFsxAp8Mh3znF45CDlS
Playinwitme (feat. Kehlani),RnB,Energized,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr
Money,RnB,Energized,spotify:track:1KQNv2G5l9Atqw2DTTUGfE
In My Feelings,RnB,Calm,spotify:track:0bAkKNCQfWkexHFn7fIKns
Bounce Out With That,RnB,Energized,spotify:track:2iWEpiPiIPf5D4f2UGBlrZ
First Day Out,RnB,Happy,spotify:track:3muBQDekYAg7jm6hDu6R0Z
Boyfriend,RnB,Energized,spotify:track:0V1bCU82tmXL8Z11JoRvyg
The Fox (What Does the Fox Say?),RnB,Energized,spotify:track:5HOpkTTVcmZHnthgyxrIL8
Pretending (feat. Jessie Reyez),RnB,Calm,spotify:track:0brzJEyCEVzjAQsCgCqxqb
KEKE,RnB,Happy,spotify:track:14PlDNjNh3pXyHXzkhX8n5
El Chapo,RnB,Energized,spotify:track:2tbvAGoLMQgjvfgW7naBiE
Lean Wit Me,RnB,Happy,spotify:track:29tc0GbW0pTSBZSCZF3NWk
Self Care,RnB,Calm,spotify:track:4c00fD972rl8ubRxZnyI2B
Beat The Odds (feat. YFN Lucci),RnB,Calm,spotify:track:36GdudQSYfPdbqlsxE3K6E
FEFE (feat. Nicki Minaj & Murda Beatz),RnB,Energized,spotify:track:2E124GmJRnBJuXbTb4cPUB
Secrets,RnB,Calm,spotify:track:74nrAvmRX1aagk0FOnYQzI
Gaza,RnB,Calm,spotify:track:6KQPNQVQ0Si1z9DbR90ziT
lil jeff hardy,RnB,Energized,spotify:track:5doYnX4sOdOslY8BNjFSLg
CAROUSEL,RnB,Calm,spotify:track:7KZ5MMVgBVox9ycroB2UrI
SICKO MODE,RnB,Energized,spotify:track:2xLMifQCjDGFmkHkpNLD9h
Ocean (feat. Khalid),RnB,Calm,spotify:track:3nc420PXjTdBV5TN0gCFkS
I Like It,RnB,Energized,spotify:track:58q2HKrzhC3ozto2nDdN4z
Always Been You,RnB,Calm,spotify:track:7cWyFwAaxdK2HSRuiRkMjy
Magic In The Hamptons (feat. Lil Yachty),RnB,Calm,spotify:track:2Yer0p7uB2lVBUAtANuuQp
Time After Time,RnB,Energized,spotify:track:5RUrVSdaXFVXjYK4lr2xf3
Say My Name,RnB,Energized,spotify:track:029QP3fFtLaW9B9RKr8DAg
No Brainer,RnB,Energized,spotify:track:5WvAo7DNuPRmk4APhdPzi8
OTW,RnB,Energized,spotify:track:6Hgh47WXVKtXN5zGOu0hjI
One Day (feat. Ryan Tedder),RnB,Happy,spotify:track:6e2PtJYcltVk76nLwxBzRn
Mob Ties,RnB,Energized,spotify:track:7rC5Pl8rQSX4myONQHYPBK
31 DAYS,RnB,Energized,spotify:track:7MywASx2OFZngfoORjo1yy
STARGAZING,RnB,Happy,spotify:track:7wBJfHzpfI3032CSD7CE2m
Welcome to the Rodeo,RnB,Energized,spotify:track:5GpAhJpbHvUi6gY6RG15Ze
MICKEY,RnB,Energized,spotify:track:3GxGAhRowXixzk521JQpZu
1998 TRUMAN,RnB,Energized,spotify:track:0ToC28lLiwEKyQdN4FXypS
BLEACH,RnB,Calm,spotify:track:0dWOFwdXrbBUYqD9DLsoyK
1997 DIANA,RnB,Energized,spotify:track:55jQMevNp7aWtiW5LPlPoa
Happier,RnB,Energized,spotify:track:2dpaYNEQHiRxtZbfNsse99
Noticed,RnB,Calm,spotify:track:7d6XJZjnm7iWcKwYL9z5kC
Choppa,RnB,Energized,spotify:track:0FKf5QQx6Mf4xbKsllwEGb
Movin’ Up,RnB,Energized,spotify:track:7jTL6K5hqWDVUH4j2thZrp
Kept Back (feat. Lil Pump) - Bonus Track Version,RnB,Energized,spotify:track:384Oc8MQzITdL2DGyCeivN
Lucky You (feat. Joyner Lucas),RnB,Energized,spotify:track:60SdxE8apGAxMiRrpbmLY0
All In,RnB,Energized,spotify:track:5SUlWv63JVVDFjFmXSbuLf
Juveniles (feat. YBN Nahmir),RnB,Calm,spotify:track:3zCbbePDsZQJ0iHkqGXSjG
Maria I'm Drunk (feat. Justin Bieber & Young Thug),RnB,Calm,spotify:track:6Yqmv7XJLCrQEauMbPGZSw
Boof Pack,RnB,Energized,spotify:track:08E2pQtgwXAJIUvfMMq6oR
I Love It (& Lil Pump),RnB,Energized,spotify:track:4S8d14HvHb70ImctNgVzQQ
REEL IT IN,RnB,Calm,spotify:track:5qHirGR7M9tdm6C17DlzSY
Caroline,RnB,Energized,spotify:track:5hTpBe8h35rJ67eAWHQsJx
Skrt,RnB,Calm,spotify:track:5v7kaZNsnyByrSJOfO8gKq
Mo Bamba,RnB,Energized,spotify:track:3QybPutx0Tjk472bBKjNWn
Nephew (feat. Lil Pump),RnB,Energized,spotify:track:0ibOcbkp2XG46Do8jcy0bL
Boostin,RnB,Calm,spotify:track:2qLGXFIiKqyKZpVX6OmjNC
Hard (feat. Tay-K and BlocBoy JB),RnB,Energized,spotify:track:32OkBQinMWqa7ZydEkHqVi
Lemonade,RnB,Calm,spotify:track:26qQf1Wmyy3ZZkagqCu5kp
I Don't Get Tired (#IDGT) (feat. August Alsina),RnB,Happy,spotify:track:6HMHgBHdLBQ0QYIaOp2gse
"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",RnB,Energized,spotify:track:4afMG2PlvFfX976bZJvHmb
Pull Up (feat. NAV),RnB,Calm,spotify:track:0WnV4YotgHecDIzfihlcjn
Leave Me Alone,RnB,Energized,spotify:track:14mHfNsSHN0FbLftyjrV9g
Bali,RnB,Energized,spotify:track:4y5tKWeAUcaFE6O8Fa8XsY
Wake Up in the Sky,RnB,Energized,spotify:track:0QIjsbm2fh1cJ45XO9eGqq
New Patek,RnB,Energized,spotify:track:0Fpen1PTuEnCmOJtUU9Iud
Black Skinhead,RnB,Energized,spotify:track:722tgOgdIbNe3BEyLnejw4
Can't Be Broken,RnB,Happy,spotify:track:5cGpjfgAvidLy6znwkCxkP
Uproar,RnB,Energized,spotify:track:3wScL5W8H40zzCKN0atfBk
Hot Summer,RnB,Energized,spotify:track:3fEpuoSr8ufvyRR7s2jB3U
Death 2 Soundcloud,RnB,Energized,spotify:track:0IEhU1bRVEqWCfb6Fy6w67
Drip Too Hard,RnB,Energized,spotify:track:1BxkZE73h9BN3qwuA15TA3
Beautiful (feat. Camila Cabello),RnB,Calm,spotify:track:4VUwkH455At9kENOfzTqmF
Nonstop,RnB,Energized,spotify:track:2Vx8E3K5icPZR7OCklWBXX
Reverse (Ft. G-Eazy),RnB,Energized,spotify:track:3qAyjdhtnU2a14rrRKEkcE
Dip (feat. Nicki Minaj),RnB,Energized,spotify:track:2qfR91VvO7hRp4IajDT08h
WORKIN ME,RnB,Energized,spotify:track:33tNYw9oMtSkGe27NpgS64
Frostbite (Remix) (feat. Offset & Rich The Kid),RnB,Energized,spotify:track:2ZLSnT49tvHVEhrhsrw483
BULLETPROOF (feat. Jay 305),RnB,Energized,spotify:track:1qUdAB72nSWPZwDqH9KMYD
HANDGUN (feat. A$AP Rocky),RnB,Energized,spotify:track:50wkDxcIfamIajKwmgp0iB
Mona Lisa (feat. Kendrick Lamar),RnB,Energized,spotify:track:0dbTQYW3Ad1FTzIA9t90E8
STOOPID,RnB,Energized,spotify:track:1jQvUmf16VE9WQCPuK2e8K
ZEZE (feat. Travis Scott & Offset),RnB,Energized,spotify:track:7l3E7lcozEodtVsSTCkcaA
Falling Down - Bonus Track,RnB,Energized,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q
Love No More,RnB,Energized,spotify:track:15fZrZhdK0g1BS9sDeW6sD
BEBE,RnB,Happy,spotify:track:7ATATJztoWLcqDAcVVof0C
Dope Game,RnB,Energized,spotify:track:20BSdaBpIUvUv6PUvqJN8l
"Never Recover (Lil Baby & Gunna, Drake)",RnB,Energized,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ
TAlk tO Me (with Rich The Kid),RnB,Energized,spotify:track:49NhxprbG9oTtMunQCSXxA
Pull Up,RnB,Calm,spotify:track:6dww8y59MiIREzWonqzGOy
Yoppa (with BlocBoy JB),RnB,Energized,spotify:track:0JRn9gyDQeW9VjW4S126tT
Purple Vision,RnB,Calm,spotify:track:0nlvn5DXmAdG07ePcUvCbz
Fuck You,RnB,Energized,spotify:track:3ydfhgIZIc2j39NLIhpJpq
Pump Up The Jam,RnB,Energized,spotify:track:4qqgaNNWwO2AkyPW35d8Il
Hot N*gga,RnB,Energized,spotify:track:19gEmPjfqSZT0ulDRfjl0m
Lust,RnB,Happy,spotify:track:4c3g4qvLa0iaotBHodDDvY
Club Roc,RnB,Energized,spotify:track:2NogS7n5nLxYdJA3KV6Gy7
POWER,RnB,Happy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc
Space Cadet (feat. Gunna),RnB,Calm,spotify:track:5gub2bpJRgJP4m4MliqtdV
FLIP THE SWITCH (feat. Drake),RnB,Energized,spotify:track:1rlIrbWboTRGeKfHhgbJRZ
Fine China,RnB,Energized,spotify:track:2NRGaA1GyCmTYfm2GRPkUe
DrIP DrIp Drip (feat. Meek Mill),RnB,Energized,spotify:track:6SPYOjTjqvidDI24Hy9lwX
I Love,RnB,Calm,spotify:track:30z4LVkScpeNhwHFIB8Ewa
Drop Top Benz,RnB,Energized,spotify:track:0qJ3YwgELCbYG4eKX7vCVT
No Stylist (feat. Drake),RnB,Energized,spotify:track:04MLEeAMuV9IlHEsD8vF6A
"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",RnB,Happy,spotify:track:5mqzhMuUpvnMfwNz6iepmO
Panda,RnB,Happy,spotify:track:5OOkp4U9P9oL23maHFHL1h
Fergie's National Anthem,RnB,Energized,spotify:track:7cfJGI3L3fm4uXd5oGo0a5
Lil Boat,RnB,Energized,spotify:track:1xxSzi7Owa5MzGINKFm1h8
Bands (Remix) (feat. Rich The Kid),RnB,Energized,spotify:track:4OpyLeKDOIuiX39WA4mQMR
"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",RnB,Calm,spotify:track:1n8wr8tRHs5jmBxNWXedcn
10 Freaky Girls (with 21 Savage),RnB,Calm,spotify:track:43lYaovU2FoeuBMNusVVVW
Jet Lag (feat. Young Scooter),RnB,Calm,spotify:track:2OsDoAzo5SGq10qwmKSQBv
Trippin' (feat. Khalid),RnB,Energized,spotify:track:0cMjaVjMi6VPn1mkWPGKka
Crush A Lot,RnB,Energized,spotify:track:39RWYLt6hgk9BbhkDgaHW9
Fuck It Off (feat. Chris Brown),RnB,Calm,spotify:track:3jGYpYY6jm48GArqKDnuwG
Don't Come Out The House (with 21 Savage),RnB,Energized,spotify:track:2Grb4G6t9VIqo6moKUloom
Ned Flanders (feat. A$AP Ferg),RnB,Energized,spotify:track:2EUNZfjPToKZIahK0WMLKd
Pure Cocaine,RnB,Energized,spotify:track:577YBGuskWkVDCxZrLRB4v
Gasolina,RnB,Energized,spotify:track:2OOILLRKElCME0gitD9CBT
Wokstar,RnB,Energized,spotify:track:6xXTOAoVOPg7hsHYBafgvf
Car Sick (feat. NAV & Metro Boomin),RnB,Energized,spotify:track:2jJqx7SPGBonJGSHMejEXP
YOSEMITE,RnB,Calm,spotify:track:7lAK3oHbfEnvUQWosrMMpR
Good Gas,RnB,Calm,spotify:track:2o8VvyPvmjhDid7zk7XNHV
Realist In It (feat. Gucci Mane & Offset),RnB,Energized,spotify:track:2WqTKOAUmv7hz9ZzGnXHrY
2 Vaults (feat. Lil Yachty),RnB,Energized,spotify:track:5Zx9VpLotu9aFYqq61NAip
Topanga,RnB,Happy,spotify:track:5aXgz1oKK8Q9z9xvTmSnrO
NBAYOUNGBOAT,RnB,Energized,spotify:track:6K2anECyrckidwf5wxS78Q
Selfish,RnB,Happy,spotify:track:2xbI8Vmyv3TkpTdywpPyNw
Costa Rica (feat. Ski Mask the Slump God),RnB,Energized,spotify:track:6JxdRch1BQkPVUWjcuudvI
Going Bad (feat. Drake),RnB,Energized,spotify:track:2IRZnDFmlqMuOrYOLnZZyc
Look Back at It,RnB,Calm,spotify:track:3Ol2xnObFdKV9pmRD2t9x8
TIC TOC,RnB,Energized,spotify:track:4m5Cd9kAbIxg6t9sMrQWtk
Swervin (feat. 6ix9ine),RnB,Happy,spotify:track:1wJRveJZLSb1rjhnUHQiv6
Coastin' (feat. Tk Kravitz),RnB,Energized,spotify:track:7LBU1h8q0kpzkQnipzzEZ4
Armed And Dangerous,RnB,Energized,spotify:track:6SAKXCj5jyF6IgPCPbZ5ra
No Hands (feat. Roscoe Dash & Wale),RnB,Energized,spotify:track:03tqyYWC9Um2ZqU0ZN849H
Startender (feat. Offset and Tyga),RnB,Energized,spotify:track:6uSSupG4TMu3vW8QgynAB6
KIKA,RnB,Energized,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3
monster,RnB,Energized,spotify:track:2FUNBaa5DwItJtYEBgAblU
Wow.,RnB,Calm,spotify:track:6MWtB6iiXyIwun0YzU6DFP
Roses (with Juice WRLD feat. Brendon Urie),RnB,Energized,spotify:track:1KVczjazCcCCgM3gXXUl47
Nun Major,RnB,Energized,spotify:track:18pwD0HrweX8oCgIkayRb4
Kung Fu,RnB,Energized,spotify:track:3i01Zk9c0FQ5HA1WJjflXI
I <3 My Choppa,RnB,Energized,spotify:track:0Dk9lP1YnOqssHH0oCeq9u
After You,RnB,Calm,spotify:track:5jJL5w2NQ6YeA4a35xUlYV
Katana,RnB,Calm,spotify:track:3Qu1n0MaKSM8dpHzl6hLpX
Mia Khalifa,RnB,Calm,spotify:track:3B9vJvi2Z6ws4wjNTQMYAc
Walk,RnB,Energized,spotify:track:21kOVEG3bDCVphKhXL8XmQ
Splashin,RnB,Energized,spotify:track:79OEIr4J4FHV0O3KrhaXRb
WAKA,RnB,Energized,spotify:track:6o79O9qBP3OAkWOXajAQIS
Ridin (feat. Landon Cube & YBN Nahmir),RnB,Calm,spotify:track:1zQ6uJovEnJTvExEfAL6vT
Love Sosa,RnB,Calm,spotify:track:01Lr5YepbgjXAWR9iOEyH1
Shotta Flow,RnB,Energized,spotify:track:4dAMdQ6g4kGmnc1MDHsg77
MIDDLE CHILD,RnB,Calm,spotify:track:2JvzF1RMd7lE3KmFlsyZD8
Real Ties,RnB,Energized,spotify:track:0Qd2KYCmwGYiTF3A0opS6b
First Off (feat. Travis Scott),RnB,Energized,spotify:track:3WRIaWsws011vHMd9uzPjG
Pure Water (with Migos),RnB,Calm,spotify:track:63cd4JkwGgYJrbOizbfmsp
Keanu Reeves,RnB,Energized,spotify:track:25F6MWrnFBCXVnpN4n76EK
GOSHA,RnB,Calm,spotify:track:6LisUkIP1m3se2oBPkmmHD
Foot Fungus,RnB,Energized,spotify:track:3EikYy40GMSp8l5mDV6IQo
Sauce!,RnB,Calm,spotify:track:3jq1RpStaB1YGyN3rRZGca
OK (feat. Lil Pump),RnB,Energized,spotify:track:5zM11OjQnOzRiRQq6IPFgg
Thotiana,RnB,Calm,spotify:track:3oh6SCCeLuXhFpEyepla6G
Dangerous,RnB,Energized,spotify:track:1hEB4XwVhzN2wOCAegWaPs
Baby Boy (feat. Beyoncé ),RnB,Energized,spotify:track:29LHe8kG3PraghUZOZYsw4
No Diggity,RnB,Energized,spotify:track:0AvV49z4EPz5ocYN7eKGAK
I'm Real,RnB,Energized,spotify:track:3tnxGMetnz5YVivUWJJ8ay
Breathe (feat. Sean Paul) - Rap Version,RnB,Energized,spotify:track:1BPybPVkDfUjFDvqG04l58
Now That We Found Love,RnB,Energized,spotify:track:1qbRBE3P3feRkXcWkO0u97
Try Again,RnB,Energized,spotify:track:1kuZSCuFZh718pUEMhgfSs
Jump,RnB,Energized,spotify:track:27AHAtAirQapVldIm4c9ZX
Bootylicious,RnB,Energized,spotify:track:2jZESuj23z92RqbooSsMqV
Good Life,RnB,Happy,spotify:track:6uc03qm5fpp2NSlJgWAla2
Move Ya Body,RnB,Energized,spotify:track:2ndnVdR8si7CW9T8vJRHyW
Family Affair,RnB,Energized,spotify:track:6ELAdBKYOZwqB8ID2FHgQy
Watch Me (Whip / Nae Nae),RnB,Energized,spotify:track:1CvhKmrutTAta5awpJcFDn
"Bump, Bump, Bump (feat. P. Diddy)",RnB,Energized,spotify:track:75lRRdjplzfpmBjNzMPyjR
"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",RnB,Energized,spotify:track:2uiEqPjMmIJXOKplzsEASP
Tambourine,RnB,Energized,spotify:track:3WdYF0MLo2W9flzksSNS6o
"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",RnB,Happy,spotify:track:0RIHDrcRAXtUlnkvTYPW1a
Run It!,RnB,Energized,spotify:track:0JDotiqBOKyRVehdpzxgI8
Thrift Shop (feat. Wanz),RnB,Energized,spotify:track:37rKwjBHaZurlyPYy3Nqvz
U-Turn,RnB,Energized,spotify:track:3KkxYjVDCdiLkJ2ETnrhr2
Not Many,RnB,Energized,spotify:track:1KqJ51v5Sim7BVcqOANEq6
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,RnB,Energized,spotify:track:4INDiWSKvqSKDEu7mh8HFz
Holiday (feat. Phiness),RnB,Energized,spotify:track:58DdltI9V0LtE7STxYgyle
"1, 2 Step (feat. Missy Elliott) - Main",RnB,Energized,spotify:track:72vWmeqYcT1irKClpbenQm
Goodies (feat. Petey Pablo),RnB,Energized,spotify:track:79269Xv0UonMWaGRIRbYk4
My Humps,RnB,Energized,spotify:track:2WNVqZq1ujhMDlOAqBFkVv
3005,RnB,Energized,spotify:track:1yHqQ7ABCM4GbsprRs8NGO
Party Up,RnB,Energized,spotify:track:1WG3uNOzTWKRwCAfDAlUAW
Drop It Like It's Hot,RnB,Energized,spotify:track:6HHytHLXLX8QfWTtGfFSvH
Work,RnB,Energized,spotify:track:14WWzenpaEgQZlqPq2nk4v
Cupid's Chokehold / Breakfast in America - Radio Mix,RnB,Calm,spotify:track:23hbqaze4DcmXchvsqIB5Q
Gone,RnB,Energized,spotify:track:7DQILNeWSzUFrbcre1kEGs
Touch The Sky,RnB,Happy,spotify:track:6mxyfdyF4LD7PctU3UNyjF
Buttons,RnB,Happy,spotify:track:7ev8HQ5RrmyzgOH0R05ZY9
Rock Your Body,RnB,Energized,spotify:track:5DapnEmRWQyOnR3MFfuvDB
Gold Digger,RnB,Energized,spotify:track:0Gsj2iZerDbXbU0G1IHuB2
Stand Up,RnB,Energized,spotify:track:63EgHbw7brQb28WPmuJDAR
